State Name,District Name,Subdistrict Name,Facility Type,Facility Name,Facility Address,Latitude,Longitude,ActiveFlag_C,NOTIONAL_PHYSICAL,Location Type,Type Of Facility,Nin_N
Haryana,Faridabad,Kheri Kalan,phc,Pali Mohabatabad,NA,28.3525,77.3293,Y,Physical,Rural,Public,2584286377
Haryana,Faridabad,Kurali,phc,Fatehpur Billoch,NA,28.35251,77.32936,Y,Physical,Rural,Public,1114676156
Haryana,Faridabad,Kurali,phc,Chainssa,NA,28.35255,77.3294,Y,Physical,Rural,Public,7867546322
Haryana,Faridabad,Kheri Kalan,phc,Fatehpur Taga,NA,28.3526,77.32945,Y,Physical,Rural,Public,NA
Haryana,Rewari,Nahar,phc,Guryani,NA,28.3557,76.5364,Y,Physical,Rural,Public,8453428263
Haryana,Faridabad,Faridabad Urban,phc,UPHC Hari Vihar,NA,28.357,77.3212,Y,Physical,Urban,Public,1115145441
Haryana,Faridabad,Faridabad Urban,phc,UPHC Partap Garh,NA,28.361,77.3921,Y,Physical,Urban,Public,1115144576
Haryana,Mahendragarh,Ateli,phc,Seehma,NA,28.362541,76.235416,Y,Physical,Rural,Public,4487662357
Haryana,Faridabad,Faridabad Urban,phc,UPHC N4angla Enclave,NA,28.3684,77.39,Y,Physical,Urban,Public,1115145771
Haryana,Faridabad,Faridabad Urban,phc,UPHC Saran,NA,28.3725,77.28864,Y,Physical,Urban,Public,1115143735
Haryana,Gurgaon,Ghangola,phc,Badshapur,NA,28.38,77.02,Y,Physical,Rural,Public,7638316773
Haryana,Gurgaon,Ghangola,phc,Bhondsi Pvt,NA,28.38,77.1,Y,Physical,Rural,Public,5181887463
Haryana,Rewari,Nahar,phc,Bawa,NA,28.3815,76.3309,Y,Physical,Rural,Public,7528563781
Haryana,Faridabad,Faridabad Urban,phc,UPHC Dabua,NA,28.3836,77.2764,Y,Physical,Urban,Public,1115145383
Haryana,Faridabad,Faridabad Urban,phc,UPHC A C Nagar,NA,28.39088,77.30716,Y,Physical,Urban,Public,1115144337
Haryana,Bhiwani,Loharu,phc,Sohasra,NA,28.4,75.86,Y,Physical,Rural,Public,4153127123
Haryana,Gurgaon,Farrukh Nagar,phc,Garhi Harsaru,NA,28.4,76.94,Y,Physical,Rural,Public,3143433484
Haryana,Faridabad,Faridabad Urban,phc,UPHC Mewla,NA,28.4089,77.3177,Y,Physical,Urban,Public,1115145748
Haryana,Gurgaon,gurgaon,phc,UPHC Fazilpur,NA,28.41,77.03,Y,Physical,Urban,Public,1114665175
Haryana,Gurgaon,gurgaon,phc,UPHC Tigra,NA,28.4178,77.0702,Y,Physical,Urban,Public,1114665712
Haryana,Faridabad,Faridabad Urban,phc,UPHC Bharat Colony,NA,28.41935,77.3432,Y,Physical,Urban,Public,1115144725
Haryana,Rohtak,Kalanaur,phc,Pilana,NA,28.424,76.232,Y,Physical,Rural,Public,NA
Haryana,Gurgaon,Pataudi,phc,Bahora Kalan,NA,28.43,77.07,Y,Physical,Rural,Public,5533124219
Haryana,Gurgaon,Farrukh Nagar,phc,Wazirabad,NA,28.44,77.02,Y,Physical,Rural,Public,3845317746
Haryana,Gurgaon,gurgaon,phc,UPHC Naharpur Roopa,NA,28.44,77.01,Y,Physical,Urban,Public,1114665415
Haryana,Faridabad,Kheri Kalan,phc,Pali,NA,28.4426,77.2767,Y,Physical,Rural,Public,3454472857
Haryana,Jhajjar,Dhakla,phc,Patodha,NA,28.44511,76.69014,Y,Physical,Rural,Public,NA
Haryana,Jhajjar,Dhakla,phc,Machhrauli,NA,28.44514,76.69017,Y,Physical,Rural,Public,NA
Haryana,Gurgaon,Pataudi,phc,Bhangrola,NA,28.45,76.93,Y,Physical,Rural,Public,2657315210
Haryana,Bhiwani,Gopi,phc,Kadma,NA,28.45,76.01,Y,Physical,Rural,Public,4662442385
Haryana,Gurgaon,gurgaon,phc,UPHC Gandhi Nagar,NA,28.45,77.01,Y,Physical,Urban,Public,1114665266
Haryana,Gurgaon,gurgaon,phc,UPHC Basai Enclave,NA,28.45,76.9,Y,Physical,Urban,Public,1114664517
Haryana,Gurgaon,gurgaon,phc,UPHC Sheetla Colony,NA,28.45,77.07,Y,Physical,Urban,Public,NA
Haryana,Gurgaon,gurgaon,phc,UPHC Dundahera Kartarpuri,NA,28.45,77.07,Y,Physical,Urban,Public,NA
Haryana,Gurgaon,gurgaon,phc,UPHC Sarhol,NA,28.45,77.07,Y,Physical,Urban,Public,NA
Haryana,Gurgaon,gurgaon,phc,UPHC Sikinderpur Goshi,NA,28.45,77.07,Y,Physical,Urban,Public,NA
Haryana,Gurgaon,gurgaon,phc,UPHC Chakkarpur,NA,28.45,77.07,Y,Physical,Urban,Public,NA
Haryana,Gurgaon,gurgaon,phc,UPHC Ghasola South City,NA,28.45,77.07,Y,Physical,Urban,Public,NA
Haryana,Gurgaon,Farrukh Nagar,phc,Daultabad,NA,28.459497,77.026638,Y,Physical,Rural,Public,8818571468
Haryana,Faridabad,Kheri Kalan,phc,PHC Palla,NA,28.46,77.31,Y,Physical,Rural,Public,3646587638
Haryana,Gurgaon,gurgaon,phc,UPHC Patel Nagar PPC,NA,28.4606,77.039,Y,Physical,Urban,Public,1114665563
Haryana,Jhajjar,Jamalpur,phc,Bahu,NA,28.46207,76.31279,Y,Physical,Rural,Public,NA
Haryana,Gurgaon,gurgaon,phc,UPHC Firoj Gandhi Colony,NA,28.473,77.02,Y,Physical,Urban,Public,1114665233
Haryana,Gurgaon,gurgaon,phc,UPHC Sukhrali,NA,28.477,77.06,Y,Physical,Urban,Public,1114665621
Haryana,Rohtak,Kalanaur,phc,Baland,NA,28.48,76.3455,Y,Physical,Rural,Public,NA
Haryana,Rohtak,Kalanaur,phc,Karauntha,NA,28.48,76.37,Y,Physical,Rural,Public,NA
Haryana,Faridabad,Kheri Kalan,phc,Anangpur,NA,28.48587,77.30821,Y,Physical,Rural,Public,5387434326
Haryana,Gurgaon,gurgaon,phc,UPHC Surat Nagar,NA,28.4865,77.0047,Y,Physical,Urban,Public,1114665654
Haryana,Faridabad,Faridabad Urban,phc,UPHC Subhash Colony,NA,28.4872,77.3291,Y,Physical,Urban,Public,1115145862
Haryana,Gurgaon,gurgaon,phc,UPHC Nathupur,NA,28.4879,77.09,Y,Physical,Urban,Public,1114665530
Haryana,Faridabad,Faridabad Urban,phc,UPHC Shiv Durga Colony,NA,28.4885,77.3293,Y,Physical,Urban,Public,1115145839
Haryana,Bhiwani,Gopi,phc,Badhra,NA,28.5,75.93,Y,Physical,Rural,Public,5531213758
Haryana,Rohtak,Sampla,phc,KEHRAWAR,NA,28.501,76.418,Y,Physical,Rural,Public,NA
Haryana,Rohtak,Sampla,phc,HASSANGARH,NA,28.5016,76.5045,Y,Physical,Rural,Public,NA
Haryana,Jhajjar,Dhakla,phc,Tumbaheri,NA,28.50763,76.53563,Y,Physical,Rural,Public,NA
Haryana,Bhiwani,Jhojhu Kalan,phc,Santokhpura,NA,28.51,76.3,Y,Physical,Rural,Public,7834431277
Haryana,Rohtak,Kalanaur,phc,Banyani,NA,28.51,76.3038,Y,Physical,Rural,Public,NA
Haryana,Bhiwani,Jhojhu Kalan,phc,Balkra,NA,28.52,76.25,Y,Physical,Rural,Public,2818377547
Haryana,Rohtak,Kiloi,phc,Pakasma,NA,28.527,76.4421,Y,Physical,Rural,Public,NA
Haryana,Rohtak,Rohtak,phc,UPHC Sukhpura Chowk,NA,28.53,76.35,Y,Physical,Urban,Public,NA
Haryana,Rohtak,Meham,phc,Mokhra,NA,28.5313,76.2541,Y,Physical,Rural,Public,NA
Haryana,Rohtak,Rohtak,phc,UPHC Ekta Colony,NA,28.5358,76.3504,Y,Physical,Urban,Public,NA
Haryana,Rohtak,Rohtak,phc,UPHC Rajendra Colony Hari Singh Colony,NA,28.5358,76.3504,Y,Physical,Urban,Public,NA
Haryana,Rohtak,Rohtak,phc,UPHC Gau Karan Roop Nagar Nehru Colony,NA,28.5358,76.3504,Y,Physical,Urban,Public,NA
Haryana,Rohtak,Rohtak,phc,CD Mud Hut,NA,28.5358,76.3504,Y,Physical,Urban,Public,NA
Haryana,Rohtak,Rohtak,phc,CD Sector 14,NA,28.5358,76.3504,Y,Physical,Urban,Public,NA
Haryana,Rohtak,Rohtak,phc,CD Shivaji Colony,NA,28.5358,76.3504,Y,Physical,Urban,Public,NA
Haryana,Rohtak,Rohtak,phc,ESI Dispensary,NA,28.5358,76.3504,Y,Physical,Urban,Public,NA
Haryana,Jhajjar,Dighal,phc,Dojhana,NA,28.53904,76.72609,Y,Physical,Rural,Public,NA
Haryana,Jhajjar,Badli,phc,Badsa,NA,28.53945,76.84424,Y,Physical,Rural,Public,NA
Haryana,Bhiwani,Loharu,phc,Nakipur,NA,28.54,75.7,Y,Physical,Rural,Public,1584776734
Haryana,Gurgaon,gurgaon,phc,UPHC Chaumma,NA,28.54,77.07,Y,Physical,Urban,Public,1114665142
Haryana,Rohtak,Kiloi,phc,BHALOT,NA,28.5413,76.422,Y,Physical,Rural,Public,NA
Haryana,Rohtak,Meham,phc,Behlba,NA,28.5545,76.1946,Y,Physical,Rural,Public,NA
Haryana,Rohtak,Chiri,phc,Samar Gopalpur,NA,28.575374,76.3038,Y,Physical,Rural,Public,NA
Haryana,Jhajjar,Jamalpur,phc,Birohar,NA,28.5831,76.47095,Y,Physical,Rural,Public,NA
Haryana,Jhajjar,Jamalpur,phc,Matanhail,NA,28.58312,76.47097,Y,Physical,Rural,Public,NA
Haryana,Jhajjar,Dubaldhan,phc,Chhuchhakwas,NA,28.58313,76.47098,Y,Physical,Rural,Public,NA
Haryana,Rohtak,Meham,phc,GURAWAR,NA,28.5915,76.2725,Y,Physical,Rural,Public,NA
Haryana,Jhajjar,Dhakla,phc,Silani,NA,28.5957,76.6578,Y,Physical,Rural,Public,NA
Haryana,Jhajjar,Jhajjar,phc,UPHC Sitaram Gate,NA,28.5957,76.6578,Y,Physical,Urban,Public,NA
Haryana,Jhajjar,Dubaldhan,phc,Jahazgarh,NA,28.59572,76.65782,Y,Physical,Rural,Public,NA
Haryana,Bhiwani,Manheru,phc,Mankawas,NA,28.61,76.17,Y,Physical,Rural,Public,NA
Haryana,Bhiwani,Loharu,phc,Bahal,NA,28.62,75.61,Y,Physical,Rural,Public,4873353421
Haryana,Bhiwani,Kairu,phc,Jui Kalan,NA,28.63,75.93,Y,Physical,Rural,Public,7628717469
Haryana,Jhajjar,Bahadurgarh urban,phc,UPHC Quila Mohalla,NA,28.67,76.91,Y,Physical,Urban,Public,NA
Haryana,Jhajjar,Bahadurgarh urban,phc,UPHC Adarsh Nagar,NA,28.67,76.91,Y,Physical,Urban,Public,NA
Haryana,Jhajjar,Bahadurgarh urban,phc,UPHC Ram Nagar Barnala Road,NA,28.67,76.91,Y,Physical,Urban,Public,NA
Haryana,Jhajjar,Bahadurgarh urban,phc,UPHC Vikas Nagar,NA,28.67,76.91,Y,Physical,Urban,Public,NA
Haryana,Jhajjar,Dubaldhan,phc,Majra Dubaldhan,NA,28.67439,76.505689,Y,Physical,Rural,Public,NA
Haryana,Jhajjar,Bahadurgarh urban,phc,UPHC Chhotu Ram Nagar,NA,28.67625,76.9134,Y,Physical,Urban,Public,NA
Haryana,Jhajjar,Chhara,phc,Kanonda,NA,28.67629,76.91344,Y,Physical,Rural,Public,NA
Haryana,Jhajjar,Bahadurgarh urban,phc,UPHC Netaji Nagar,NA,28.67629,76.9134,Y,Physical,Urban,Public,NA
Haryana,Jhajjar,Chhara,phc,Nuna Majra,NA,28.67633,76.91348,Y,Physical,Rural,Public,NA
Haryana,Jhajjar,Chhara,phc,Mandothi,NA,28.70591,76.81231,Y,Physical,Rural,Public,NA
Haryana,Jhajjar,Badli,phc,Chhudani,NA,28.70905,76.7081,Y,Physical,Rural,Public,NA
Haryana,Bhiwani,Bond Kalan,phc,Ranila,NA,28.7449,76.36144,Y,Physical,Rural,Public,6563531513
Haryana,Jhajjar,Chhara,phc,jassour kheri,NA,28.74685,76.75485,Y,Physical,Rural,Public,NA
Haryana,Jhajjar,Dighal,phc,Kharhar,NA,28.76611,76.74453,Y,Physical,Rural,Public,NA
Haryana,Jhajjar,Dighal,phc,Barhana,NA,28.77,76.62,Y,Physical,Rural,Public,NA
Haryana,Bhiwani,Charkhi Dadri,phc,Civil Dispensary Dadri,NA,28.78,76.12,Y,Physical,Urban,Public,NA
Haryana,Bhiwani,Jhojhu Kalan,phc,Mai Kalan,NA,28.79,76.13,Y,Physical,Rural,Public,4556838664
Haryana,Bhiwani,Kairu,phc,Dhani Mahu,NA,28.79,76.13,Y,Physical,Rural,Public,6748514764
Haryana,Bhiwani,Gopi,phc,Harodi,NA,28.79,76.13,Y,Physical,Rural,Public,7733287531
Haryana,Bhiwani,Kairu,phc,Dinod,NA,28.79,76.04,Y,Physical,Rural,Public,2655874747
Haryana,Bhiwani,Manheru,phc,Sanwer,NA,28.79,76.13,Y,Physical,Rural,Public,NA
Haryana,Bhiwani,Bhiwani,phc,ESI Hospital,NA,28.79,76.12,Y,Physical,Urban,Public,NA
Haryana,Bhiwani,Bhiwani,phc,UPHC Dhana Ladanpur Road Dadri Gate,NA,28.79,76.12,Y,Physical,Urban,Public,NA
Haryana,Bhiwani,Bhiwani,phc,UPHC Dinod Road Behind Gum Factory,NA,28.79,76.12,Y,Physical,Urban,Public,NA
Haryana,Bhiwani,Charkhi Dadri,phc,UPHC Charkhi Dadri Near Badwana Gate,NA,28.79,76.12,Y,Physical,Urban,Public,NA
Haryana,Bhiwani,Bhiwani,phc,HUDA Dispensary Sector 13,NA,28.79,76.12,Y,Physical,Urban,Public,NA
Haryana,Bhiwani,Bhiwani,phc,UPHC HUDA Dispensary Sector 13,NA,28.79,76.12,Y,Physical,Urban,Public,NA
Haryana,Bhiwani,Bhiwani,phc,UPHC MC Colony,NA,28.79,76.12,Y,Physical,Urban,Public,NA
Haryana,Jhajjar,Dighal,phc,Bhambhewa,NA,28.81605,76.65014,Y,Physical,Rural,Public,NA
Haryana,Bhiwani,Loharu,phc,Dhigawa Jatan,NA,28.84816,75.54641,Y,Physical,Rural,Public,2127164156
Haryana,Bhiwani,Tosham,phc,Biran,NA,28.84818,75.54643,Y,Physical,Rural,Public,NA
Haryana,Bhiwani,Bond Kalan,phc,Bamla,NA,28.84818,75.54643,Y,Physical,Rural,Public,5214352253
Haryana,Bhiwani,Miran,phc,Lilas,NA,28.84819,75.54644,Y,Physical,Rural,Public,NA
Haryana,Bhiwani,Bond Kalan,phc,Achina,NA,28.84819,75.54644,Y,Physical,Rural,Public,7141833785
Haryana,Bhiwani,Tosham,phc,Busan,NA,28.8482,75.54645,Y,Physical,Rural,Public,NA
Haryana,Bhiwani,Dhanana,phc,Alakhpura,NA,28.8482,75.54645,Y,Physical,Rural,Public,3428384139
Haryana,Bhiwani,Tosham,phc,Sandwa,NA,28.84821,75.54646,Y,Physical,Rural,Public,NA
Haryana,Bhiwani,Tosham,phc,Jamalpur,NA,28.84821,75.54646,Y,Physical,Rural,Public,NA
Haryana,Bhiwani,Miran,phc,Jhumpa Kalan,NA,28.84824,75.54649,Y,Physical,Rural,Public,NA
Haryana,Bhiwani,Bond Kalan,phc,Kharak Kalan,NA,28.84824,75.54649,Y,Physical,Rural,Public,6716844664
Haryana,Bhiwani,Dhanana,phc,Sui,NA,28.86,76.06,Y,Physical,Rural,Public,8686582357
Haryana,Sonipat,Badh Khalsa,phc,Halalpur,NA,28.86,77,Y,Physical,Rural,Public,8723287531
Haryana,Sonipat,Badh Khalsa,phc,Kundli,NA,28.868,77.116,Y,Physical,Rural,Public,5334386827
Haryana,Jhajjar,Jamalpur,phc,Salhawas,NA,28.87657,76.61737,Y,Physical,Rural,Public,NA
Haryana,Bhiwani,Dhanana,phc,Chang,NA,28.88,76.23,Y,Physical,Rural,Public,2468452749
Haryana,Sonipat,Kharkhoda,phc,Sisana,NA,28.9,76.84,Y,Physical,Rural,Public,4788288886
Haryana,Bhiwani,Miran,phc,Gurera,NA,28.92,75.51,Y,Physical,Rural,Public,NA
Haryana,Jhajjar,Badli,phc,Jahangirpur,NA,28.92068,76.60658,Y,Physical,Rural,Public,NA
Haryana,Sonipat,Ferozepur Bangar,phc,Rohat,NA,28.934,76.975,Y,Physical,Rural,Public,6148832857
Haryana,Sonipat,Badh Khalsa,phc,Jakhauli,NA,28.934,77.151,Y,Physical,Rural,Public,8722682674
Haryana,Sonipat,Kharkhoda,phc,Bidhlan,NA,28.94,76.86,Y,Physical,Rural,Public,6871847619
Haryana,Hisar,Mangali,phc,Nalwa,NA,28.94,75.73,Y,Physical,Rural,Public,5312225542
Haryana,Hisar,Mangali,phc,Talwandirukka,NA,28.949,75.715,Y,Physical,Rural,Public,3355515234
Haryana,Bhiwani,Dhanana,phc,Pur,NA,28.95,76.08,Y,Physical,Rural,Public,6885183423
Haryana,Bhiwani,Miran,phc,Barwa,NA,28.96,75.6,Y,Physical,Rural,Public,NA
Haryana,Bhiwani,Dhanana,phc,Talu,NA,28.97,76.14,Y,Physical,Rural,Public,6467746175
Haryana,Sonipat,Kharkhoda,phc,Farmana,NA,28.98,77.01,Y,Physical,Rural,Public,7158466479
Haryana,Sonipat,Juan,phc,B Zafarbad,NA,28.98,77.01,Y,Physical,Rural,Public,8468822252
Haryana,Sonipat,Juan,phc,Bhatgaon,NA,28.98,76.89,Y,Physical,Rural,Public,4834242366
Haryana,Sonipat,Mundlana,phc,Butana,NA,28.98,77.01,Y,Physical,Rural,Public,2578288538
Haryana,Sonipat,Sonepat,phc,UPHC Rajendra Nagar,NA,28.98,77.01,Y,Physical,Urban,Public,NA
Haryana,Sonipat,Sonepat,phc,UPHC New HBC Colony,NA,28.98,77.01,Y,Physical,Urban,Public,NA
Haryana,Sonipat,Sonepat,phc,UPHC Rishi Colony,NA,28.98,77.01,Y,Physical,Urban,Public,NA
Haryana,Sonipat,Mundlana,phc,Baroda,NA,28.98,77.01,Y,Physical,Rural,Public,3878623416
Haryana,Sonipat,Sonepat,phc,UPHC Subhash Nagar,NA,29,77.01,Y,Physical,Urban,Public,NA
Haryana,Sonipat,Sonepat,phc,UPHC Kailash Colony,NA,29,77.01,Y,Physical,Urban,Public,NA
Haryana,Sonipat,Sonepat,phc,UPHC Jatwara,NA,29,77.01,Y,Physical,Urban,Public,NA
Haryana,Hisar,AryaNagar,phc,Chaudhriwas,NA,29.01,75.53,Y,Physical,Rural,Public,6456474813
Haryana,Hisar,AryaNagar,phc,Gawar,NA,29.01,75.54,Y,Physical,Rural,Public,3425221557
Haryana,Hisar,Sisai,phc,Umra,NA,29.023,75.891,Y,Physical,Rural,Public,5214444480
Haryana,Sonipat,Juan,phc,Murthal,NA,29.03,77.07,Y,Physical,Rural,Public,434287257
Haryana,Sonipat,Gohana,phc,Bhainswal Kalan,NA,29.03,76.78,Y,Physical,Rural,Public,3588871172
Haryana,Sonipat,Juan,phc,Mohana,NA,29.03,76.86,Y,Physical,Rural,Public,1842424770
Haryana,Hisar,Sorkhi,phc,PuthiMangalKhan,NA,29.0333,75.939,Y,Physical,Rural,Public,2243338478
Haryana,Sonipat,Gohana,phc,Rukhi,NA,29.04,76.67,Y,Physical,Rural,Public,6467867310
Haryana,Jind,Kalwa,phc,Rajan Kalan,NA,29.0588,76.0856,Y,Physical,Rural,Public,NA
Haryana,Sonipat,Juan,phc,Mahra,NA,29.07,76.93,Y,Physical,Rural,Public,4677313472
Haryana,Sonipat,Gohana,phc,Lath,NA,29.07,76.78,Y,Physical,Rural,Public,2388186815
Haryana,Hisar,AryaNagar,phc,Balsmand,NA,29.07,75.48,Y,Physical,Rural,Public,5323532217
Haryana,Hisar,Sorkhi,phc,PuthiSaimain,NA,29.0744,76.2623,Y,Physical,Rural,Public,8765344653
Haryana,Hisar,Mangali,phc,Ladwa,NA,29.08,75.8,Y,Physical,Rural,Public,5834414640
Haryana,Hisar,Mangali,phc,Kaimri,NA,29.084,75.723,Y,Physical,Rural,Public,4436855284
Haryana,Sonipat,Gohana,phc,Madina,NA,29.09,76.63,Y,Physical,Rural,Public,2752876470
Haryana,Sonipat,Ganaur,phc,Rajlu Garhi,NA,29.09,76.99,Y,Physical,Rural,Public,2283188676
Haryana,Sonipat,Ganaur,phc,Purkhas,NA,29.1,76.94,Y,Physical,Rural,Public,1167355138
Haryana,Hisar,Hansi Urban,phc,UPHC Char Qutub Gate,NA,29.101,75.96,Y,Physical,Urban,Public,NA
Haryana,Hisar,AryaNagar,phc,SatrodKalan,NA,29.106,75.815,Y,Physical,Rural,Public,2835637741
Haryana,Hisar,Sorkhi,phc,Baas,NA,29.1133,76.1986,Y,Physical,Rural,Public,2551285618
Haryana,Sonipat,Ganaur,phc,Moi Majri,NA,29.12,76.87,Y,Physical,Rural,Public,1784246827
Haryana,Sonipat,Ganaur,phc,Dobheta,NA,29.12,76.86,Y,Physical,Rural,Public,8437855656
Haryana,Sonipat,Gohana,phc,UPHC Devi Pura,NA,29.13,76.69,Y,Physical,Urban,Public,NA
Haryana,Hisar,Siswal,phc,Dobhi,NA,29.131,75.5,Y,Physical,Rural,Public,7837128755
Haryana,Hisar,Hisar Urban,phc,UPHC Patel Nagar,NA,29.133,75.723,Y,Physical,Urban,Public,NA
Haryana,Sonipat,Ganaur,phc,Begah,NA,29.134,77.119,Y,Physical,Rural,Public,8383523738
Haryana,Sonipat,Gohana,phc,Banwasa,NA,29.14,76.56,Y,Physical,Rural,Public,2311353326
Haryana,Rohtak,Kiloi,phc,Sanghi,NA,29.142,76.365,Y,Physical,Rural,Public,NA
Haryana,Hisar,Narnaund,phc,Thurana,NA,29.146,76.118,Y,Physical,Rural,Public,2176784649
Haryana,Hisar,Hisar Urban,phc,UPHC Mahabir Colony,NA,29.15,75.73,Y,Physical,Urban,Public,NA
Haryana,Hisar,Hisar Urban,phc,UPHC Rishi Nagar Ghora Farm Road,NA,29.157,75.71,Y,Physical,Urban,Public,NA
Haryana,Sonipat,Gohana,phc,Khanpur Kalan,NA,29.16,76.98,Y,Physical,Rural,Public,7767471274
Haryana,Jind,Julana,phc,Jai Jaiwanti,NA,29.16918,76.37425,Y,Physical,Rural,Public,NA
Haryana,Sonipat,Ganaur,phc,Ahulana,NA,29.17,76.94,Y,Physical,Rural,Public,8633588614
Haryana,Panipat,Ahar,phc,Naultha,NA,29.18,76.54,Y,Physical,Rural,Public,NA
Haryana,Hisar,Siswal,phc,Neolikalan,NA,29.187,75.625,Y,Physical,Rural,Public,5582648282
Haryana,Hisar,Narnaund,phc,Khandakheri,NA,29.189,76.221,Y,Physical,Rural,Public,6776314442
Haryana,Panipat,Samalkha,phc,Chulkana,NA,29.19,77,Y,Physical,Rural,Public,NA
Haryana,Sonipat,Mundlana,phc,Shamri,NA,29.19,76.82,Y,Physical,Rural,Public,4576138384
Haryana,Panipat,Samalkha,phc,Pattikalyana,NA,29.2,77.03,Y,Physical,Rural,Public,NA
Haryana,Hisar,Barwala,phc,Dhansu,NA,29.22,75.8,Y,Physical,Rural,Public,4415834854
Haryana,Rohtak,Chiri,phc,Lakhanmajra,NA,29.23595,76.2835,Y,Physical,Rural,Public,NA
Haryana,Hisar,Siswal,phc,Kajlan,NA,29.237,75.613,Y,Physical,Rural,Public,4747286229
Haryana,Jind,Julana,phc,Shamlo Kalan,NA,29.24011,76.36756,Y,Physical,Rural,Public,NA
Haryana,Jind,Julana,phc,Nidana,NA,29.24015,76.3676,Y,Physical,Rural,Public,NA
Haryana,Fatehabad,Jakhal,phc,Meyond Kalan,NA,29.24478,76.04129,Y,Physical,Rural,Public,6775472589
Haryana,Fatehabad,Jakhal,phc,Mamupur,NA,29.24478,76.04193,Y,Physical,Rural,Public,7417365488
Haryana,Panipat,Samalkha,phc,NARYANA,NA,29.2456,76.98705,Y,Physical,Rural,Public,NA
Haryana,Sonipat,Mundlana,phc,Jagsi,NA,29.25,76.66,Y,Physical,Rural,Public,8362848213
Haryana,Rohtak,Meham,phc,Farmana Badshahpur,NA,29.257,76.2055,Y,Physical,Rural,Public,NA
Haryana,Panipat,Samalkha,phc,Atta,NA,29.25818,77.08108,Y,Physical,Rural,Public,NA
Haryana,Rohtak,Kiloi,phc,GHILOR KALAN,NA,29.26,76.3924,Y,Physical,Rural,Public,NA
Haryana,Panipat,Ahar,phc,Qawi,NA,29.26,76.46,Y,Physical,Rural,Public,NA
Haryana,Hisar,Sisai,phc,Data,NA,29.267,75.997,Y,Physical,Rural,Public,2513256350
Haryana,Hisar,Siswal,phc,Chulibagrian,NA,29.294,75.38,Y,Physical,Rural,Public,4627738141
Haryana,Hisar,Sisai,phc,Gurana,NA,29.299,75.956,Y,Physical,Rural,Public,8842635420
Haryana,Panipat,Ahar,phc,Mandi,NA,29.3,76.9,Y,Physical,Rural,Public,NA
Haryana,Jind,Jind,phc,UPHC Apollo Road,NA,29.3,76.34,Y,Physical,Urban,Public,NA
Haryana,Jind,Jind,phc,UPHC Budha Baba Basti Bhiwani Road,NA,29.3,76.34,Y,Physical,Urban,Public,NA
Haryana,Panipat,Ahar,phc,Rair Kalan,NA,29.3,77.06,Y,Physical,Rural,Public,NA
Haryana,Hisar,Barwala,phc,Landhri,NA,29.302,75.659,Y,Physical,Rural,Public,2437645472
Haryana,Jind,Kandela,phc,Dauhla,NA,29.30624,76.34219,Y,Physical,Rural,Public,NA
Haryana,Jind,Kharak Ramji,phc,Ramrai,NA,29.30625,76.3422,Y,Physical,Rural,Public,NA
Haryana,Jind,Uchana,phc,Chhattar,NA,29.30625,76.3422,Y,Physical,Rural,Public,NA
Haryana,Jind,Kharak Ramji,phc,Dariyawala,NA,29.30627,76.34222,Y,Physical,Rural,Public,NA
Haryana,Hisar,Narnaund,phc,Mirchpur,NA,29.316,76.175,Y,Physical,Rural,Public,8424735424
Haryana,Hisar,Barwala,phc,Agroha,NA,29.332,75.629,Y,Physical,Rural,Public,5675588288
Haryana,Fatehabad,Bhattu Kalan,phc,Pilimandori,NA,29.337,75.252,Y,Physical,Rural,Public,4683773529
Haryana,Panipat,Bapoli,phc,Ujha,NA,29.37,76.88,Y,Physical,Rural,Public,NA
Haryana,Panipat,Bapoli,phc,Ugrakheri,NA,29.37154,76.88939,Y,Physical,Rural,Public,NA
Haryana,Panipat,Ahar,phc,MADLAUDA,NA,29.39,76.78,Y,Physical,Rural,Public,NA
Haryana,Panipat,Bapoli,phc,Sewah,NA,29.39,76.97,Y,Physical,Rural,Public,NA
Haryana,Jind,Kalwa,phc,Dhathrath,NA,29.40337,76.44929,Y,Physical,Rural,Public,NA
Haryana,Fatehabad,Bhuna,phc,Nehla,NA,29.4041,75.738,Y,Physical,Rural,Public,5587244640
Haryana,Sirsa,Nathusari Chopta,phc,Darban Kalan,NA,29.41,75.12,Y,Physical,Rural,Public,NA
Haryana,Jind,Kalwa,phc,Alewa,NA,29.41328,76.36758,Y,Physical,Rural,Public,NA
Haryana,Hisar,Uklana,phc,Pabra,NA,29.414,75.785,Y,Physical,Rural,Public,6775383273
Haryana,Jind,Safidon,phc,Hat,NA,29.41496,76.68046,Y,Physical,Rural,Public,NA
Haryana,Jind,Safidon,phc,Muana,NA,29.41498,76.68048,Y,Physical,Rural,Public,NA
Haryana,Jind,Kalwa,phc,Siwana Mal,NA,29.415,76.6805,Y,Physical,Rural,Public,NA
Haryana,Fatehabad,Bhattu Kalan,phc,Badopal,NA,29.417,75.546,Y,Physical,Rural,Public,2365151543
Haryana,Sirsa,Nathusari Chopta,phc,Randhawa,NA,29.42,75.07,Y,Physical,Rural,Public,NA
Haryana,Panipat,Ahar,phc,Seenk,NA,29.43,76.9,Y,Physical,Rural,Public,NA
Haryana,Panipat,Bapoli,phc,Kabri,NA,29.43,76.9,Y,Physical,Rural,Public,NA
